unique_key,address,census_tract,clearance_date,clearance_status,council_district_code,description,district,latitude,longitude,location,location_description,primary_type,timestamp,x_coordinate,y_coordinate,year,zipcode
20145042043,"1500 W 38TH ST Austin, TX 78731 (30.308064, -97.749107)",1.01,2014-09-30 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.308064,-97.749107,"(30.308064,-97.749107)",1500 W 38TH ST,Theft: All Other Larceny,2014-09-22 12:00:00.000000 UTC,3112087,10085290,2014,78731
20143430527,"1500 W 38TH ST Austin, TX 78731 (30.308064, -97.749107)",1.01,2014-12-24 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,30.308064,-97.749107,"(30.308064,-97.749107)",1500 W 38TH ST,"Burglary / 
Breaking & Entering",2014-12-09 12:00:00.000000 UTC,3112087,10085290,2014,78731
20155021400,"1509 W 38TH ST Austin, TX 78731",1.01,2015-05-19 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,,,,1509 W 38TH ST,Burglary,2015-03-02 12:00:00.000000 UTC,3111883,10085337,2015,78731
2015610605,"1509 W 38TH ST Austin, TX 78731",1.01,2015-03-09 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,,,,1509 W 38TH ST,Burglary,2015-03-02 12:00:00.000000 UTC,3111883,10085337,2015,78731
20143640132,"1800 W 35TH ST Austin, TX 78731 (30.308411, -97.754018)",1.01,2015-01-07 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,30.308411,-97.754018,"(30.308411,-97.754018)",1800 W 35TH ST,"Burglary / 
Breaking & Entering",2014-12-30 12:00:00.000000 UTC,3110848,10085353,2014,78731
20158000645,"1804 W 35TH ST Austin, TX 78731",1.01,2015-02-25 12:00:00.000000 UTC,Not cleared,10,THEFT OF AUTO PARTS           ,B,,,,1804 W 35TH ST,Theft,2015-02-24 12:00:00.000000 UTC,3110751,10085377,2015,78731
2016460415,"1601 W 38TH ST Austin, TX 78731",1.01,2016-04-15 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,,,,1601 W 38TH ST,Burglary,2016-02-15 12:00:00.000000 UTC,3111621,10085452,2016,78731
20161700491,"1601 W 38TH ST Austin, TX 78731",1.01,2016-07-20 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,,,,1601 W 38TH ST,Burglary,2016-06-18 12:00:00.000000 UTC,3111621,10085452,2016,78731
20168003897,"1601 W 38TH ST Austin, TX 78731",1.01,2016-09-24 12:00:00.000000 UTC,Not cleared,10,THEFT BY SHOPLIFTING          ,B,,,,1601 W 38TH ST,Theft,2016-08-25 12:00:00.000000 UTC,3111621,10085452,2016,78731
20145030493,"1601 W 38TH ST Austin, TX 78731 (30.308718, -97.749802)",1.01,2014-07-14 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.308718,-97.749802,"(30.308718,-97.749802)",1601 W 38TH ST,Theft: All Other Larceny,2014-07-10 12:00:00.000000 UTC,3111622,10085453,2014,78731
20142440524,"1601 W 38TH ST Austin, TX 78731 (30.308718, -97.749802)",1.01,2014-09-11 12:00:00.000000 UTC,Not cleared,10,BURGLARY NON RESIDENCE        ,B,30.308718,-97.749802,"(30.308718,-97.749802)",1601 W 38TH ST,"Burglary / 
Breaking & Entering",2014-09-01 12:00:00.000000 UTC,3111622,10085453,2014,78731
20151030655,"3500 OAKMONT BLVD Austin, TX 78731",1.01,2015-07-01 12:00:00.000000 UTC,Not cleared,10,AGG ROBBERY/DEADLY WEAPON     ,B,,,,3500 OAKMONT BLVD,Robbery,2015-04-13 12:00:00.000000 UTC,3110206,10085457,2015,78731
20155035041,"1904 W 35TH ST Austin, TX 78731",1.01,2015-08-13 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,1904 W 35TH ST,Theft,2015-08-10 12:00:00.000000 UTC,3110101,10085491,2015,78731
20165024698,"1803 W 36TH ST Austin, TX 78731",1.01,2016-06-16 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,1803 W 36TH ST,Theft,2016-06-15 12:00:00.000000 UTC,3110846,10085532,2016,78731
20145041726,"1815 W 36TH ST Austin, TX 78731 (30.309326, -97.753586)",1.01,2014-10-07 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.309326,-97.753586,"(30.309326,-97.753586)",1815 W 36TH ST,Theft: BOV,2014-09-19 12:00:00.000000 UTC,3110544,10085604,2014,78731
20141160778,"1817 W 36TH ST Austin, TX 78731 (30.309376, -97.753818)",1.01,2014-05-16 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,30.309376,-97.753818,"(30.309376,-97.753818)",1817 W 36TH ST,"Burglary / 
Breaking & Entering",2014-04-26 12:00:00.000000 UTC,3110471,10085624,2014,78731
20165053178,"3724 JEFFERSON ST Austin, TX 78731",1.01,2016-12-30 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3724 JEFFERSON ST,Theft,2016-12-27 12:00:00.000000 UTC,3111407,10085636,2016,78731
20165053182,"3724 JEFFERSON ST Austin, TX 78731",1.01,2016-12-29 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3724 JEFFERSON ST,Theft,2016-12-27 12:00:00.000000 UTC,3111407,10085636,2016,78731
20155025444,"3724 JEFFERSON ST Austin, TX 78731",1.01,2015-06-15 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3724 JEFFERSON ST,Theft,2015-06-12 12:00:00.000000 UTC,3111407,10085637,2015,78731
20145000789,"JEFFERSON ST / BULL CREEK RD Austin, TX 78731",1.01,2014-02-03 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,JEFFERSON ST / BULL CREEK RD,Theft: BOV,2014-01-06 12:00:00.000000 UTC,3111485,10085646,2014,78731
20141240345,"1823 W 36TH ST Austin, TX 78731 (30.309448, -97.754155)",1.01,2014-05-20 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,30.309448,-97.754155,"(30.309448,-97.754155)",1823 W 36TH ST,"Burglary / 
Breaking & Entering",2014-05-04 12:00:00.000000 UTC,3110365,10085650,2014,78731
20145039847,"1802 W 36TH ST Austin, TX 78731 (30.309119, -97.752625)",1.01,2014-09-11 12:00:00.000000 UTC,Not cleared,10,THEFT FROM AUTO               ,B,30.309119,-97.752625,"(30.309119,-97.752625)",1802 W 36TH ST,Theft: BOV,2014-09-08 12:00:00.000000 UTC,3110882,10085679,2014,78731
2016770546,"1600 W 38TH ST Austin, TX 78731",1.01,2016-03-22 12:00:00.000000 UTC,Cleared by Arrest,10,AGG ASLT STRANGLE/SUFFOCATE   ,B,,,,1600 W 38TH ST,Agg Assault,2016-03-17 12:00:00.000000 UTC,3111770,10085682,2016,78731
20145041749,"1600 W 38TH ST Austin, TX 78731 (30.308711, -97.749788)",1.01,2014-09-24 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.308711,-97.749788,"(30.308711,-97.749788)",1600 W 38TH ST,Theft: All Other Larceny,2014-09-19 12:00:00.000000 UTC,3111771,10085682,2014,78731
20145022026,"1600 W 38TH ST Austin, TX 78731 (30.308711, -97.749788)",1.01,2014-05-19 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.308711,-97.749788,"(30.308711,-97.749788)",1600 W 38TH ST,Theft: All Other Larceny,2014-05-17 12:00:00.000000 UTC,3111771,10085682,2014,78731
20165050943,"1812 W 36TH ST Austin, TX 78731",1.01,2016-12-13 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,1812 W 36TH ST,Theft,2016-12-10 12:00:00.000000 UTC,3110644,10085734,2016,78731
20165037100,"3609 LAWTON AVE Austin, TX 78731",1.01,2016-10-05 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3609 LAWTON AVE,Theft,2016-09-08 12:00:00.000000 UTC,3111088,10085810,2016,78731
20165004048,"1900 W 36TH ST Austin, TX 78731",1.01,2016-02-10 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,1900 W 36TH ST,Theft,2016-01-28 12:00:00.000000 UTC,3110293,10085823,2016,78731
20163150665,"1807 W 37TH ST Austin, TX 78731",1.01,2016-11-11 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,,,,1807 W 37TH ST,Burglary,2016-11-10 12:00:00.000000 UTC,3110839,10085904,2016,78731
20152351313,"1914 W 36TH ST Austin, TX 78731",1.01,2015-09-11 12:00:00.000000 UTC,Cleared by Arrest,10,AGG ASLT STRANGLE/SUFFOCATE   ,B,,,,1914 W 36TH ST,Agg Assault,2015-08-23 12:00:00.000000 UTC,3109949,10085907,2015,78731
20168004965,"1815 W 37TH ST Austin, TX 78731",1.01,2016-11-15 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,1815 W 37TH ST,Theft,2016-10-18 12:00:00.000000 UTC,3110641,10085949,2016,78731
20155003961,"3801 PETES PATH Austin, TX 78731",1.01,2015-02-11 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3801 PETES PATH,Theft,2015-01-29 12:00:00.000000 UTC,3111605,10085972,2015,78731
20165041042,"3801 PETES PATH Austin, TX 78731",1.01,2016-10-25 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3801 PETES PATH,Theft,2016-10-04 12:00:00.000000 UTC,3111604,10085972,2016,78731
20168002408,"1701 EMILIE LN Austin, TX 78731",1.01,2016-07-06 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,1701 EMILIE LN,Theft,2016-05-20 12:00:00.000000 UTC,3111912,10085981,2016,78731
2016221203,"1804 W 37TH ST Austin, TX 78731",1.01,2016-01-27 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,,,,1804 W 37TH ST,Burglary,2016-01-22 12:00:00.000000 UTC,3110915,10086027,2016,78731
20155009081,"1814 W 37TH ST Austin, TX 78731",1.01,2015-03-06 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,1814 W 37TH ST,Theft,2015-03-04 12:00:00.000000 UTC,3110675,10086087,2015,78731
20143460252,"3700 BULL CREEK RD Austin, TX 78731 (30.310627, -97.751645)",1.01,2014-12-18 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.310627,-97.751645,"(30.310627,-97.751645)",3700 BULL CREEK RD,Theft: BOV,2014-12-12 12:00:00.000000 UTC,3111158,10086118,2014,78731
20145054593,"1818 W 37TH ST Austin, TX 78731 (30.310341, -97.75364)",1.01,2014-12-18 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.310341,-97.75364,"(30.310341,-97.75364)",1818 W 37TH ST,Theft: BOV,2014-12-12 12:00:00.000000 UTC,3110548,10086125,2014,78731
20151911073,"3819 JEFFERSON ST Austin, TX 78731",1.01,2015-09-29 12:00:00.000000 UTC,Cleared by Arrest,10,BURGLARY OF RESIDENCE         ,B,,,,3819 JEFFERSON ST,Burglary,2015-07-10 12:00:00.000000 UTC,3111815,10086167,2015,78731
20142891595,"1906 W 37TH ST Austin, TX 78731 (30.310582, -97.754613)",1.01,2014-10-23 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,30.310582,-97.754613,"(30.310582,-97.754613)",1906 W 37TH ST,"Burglary / 
Breaking & Entering",2014-10-16 12:00:00.000000 UTC,3110243,10086204,2014,78731
20168002592,"1813 W 38TH ST Austin, TX 78731",1.01,2016-06-01 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,1813 W 38TH ST,Theft,2016-05-31 12:00:00.000000 UTC,3110776,10086289,2016,78731
20165012416,"3818 RIDGELEA DR Austin, TX 78731",1.01,2016-03-29 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3818 RIDGELEA DR,Theft,2016-03-24 12:00:00.000000 UTC,3111237,10086324,2016,78731
20163620538,"3901 PETES PATH Austin, TX 78731",1.01,2017-02-22 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,,,,3901 PETES PATH,Burglary,2016-12-27 12:00:00.000000 UTC,3111639,10086355,2016,78731
20162820731,"3906 JEFFERSON ST Austin, TX 78731",1.01,2016-10-11 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,,,,3906 JEFFERSON ST,Burglary,2016-10-08 12:00:00.000000 UTC,3111819,10086477,2016,78731
20145031268,"1811 W 39TH ST Austin, TX 78731 (30.311877, -97.752226)",1.01,2014-07-30 12:00:00.000000 UTC,Not cleared,10,THEFT OF AUTO PARTS           ,B,30.311877,-97.752226,"(30.311877,-97.752226)",1811 W 39TH ST,Theft: Auto Parts,2014-07-16 12:00:00.000000 UTC,3110942,10086575,2014,78731
20155006529,"1914 W 38TH ST Austin, TX 78731",1.01,2015-02-17 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,1914 W 38TH ST,Theft,2015-02-15 12:00:00.000000 UTC,3110127,10086596,2015,78731
20165005364,"1819 W 39TH ST Austin, TX 78731",1.01,2016-02-24 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,1819 W 39TH ST,Theft,2016-02-06 12:00:00.000000 UTC,3110709,10086643,2016,78731
20151371363,"3903 IDLEWILD RD Austin, TX 78731",1.01,2015-10-19 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,,,,3903 IDLEWILD RD,Burglary,2015-05-17 12:00:00.000000 UTC,3111075,10086704,2015,78731
20145021854,"1906 W 39TH ST Austin, TX 78731 (30.312437, -97.754064)",1.01,2014-05-21 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.312437,-97.754064,"(30.312437,-97.754064)",1906 W 39TH ST,Theft: All Other Larceny,2014-05-16 12:00:00.000000 UTC,3110399,10086881,2014,78731
20155002241,"4006 PETES PATH Austin, TX 78731",1.01,2015-01-20 12:00:00.000000 UTC,Not cleared,10,THEFT FROM AUTO               ,B,,,,4006 PETES PATH,Theft,2015-01-17 12:00:00.000000 UTC,3111742,10086892,2015,78731
20168004088,"4005 RIDGELEA DR Austin, TX 78731",1.01,2016-10-06 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4005 RIDGELEA DR,Theft,2016-09-08 12:00:00.000000 UTC,3111563,10086912,2016,78731
20158002460,"3908 IDLEWILD RD Austin, TX 78731",1.01,2015-08-11 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,3908 IDLEWILD RD,Theft,2015-07-23 12:00:00.000000 UTC,3111061,10086951,2015,78731
20158001875,"3900 N MOPAC EXPY SB Austin, TX 78731",1.01,2015-06-09 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3900 N MOPAC EXPY SB,Theft,2015-06-04 12:00:00.000000 UTC,3109422,10086958,2015,78731
20145002930,"3900 N MOPAC EXPY SB Austin, TX 78731",1.01,2014-01-21 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,3900 N MOPAC EXPY SB,Theft: BOV,2014-01-20 12:00:00.000000 UTC,3109422,10086958,2014,78731
20165041043,"4011 RIDGELEA DR Austin, TX 78731",1.01,2016-10-05 12:00:00.000000 UTC,Not cleared,10,THEFT OF LICENSE PLATE        ,B,,,,4011 RIDGELEA DR,Theft,2016-10-04 12:00:00.000000 UTC,3111679,10087071,2016,78731
20155045632,"4011 IDLEWILD RD Austin, TX 78731",1.01,2015-10-15 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4011 IDLEWILD RD,Theft,2015-10-15 12:00:00.000000 UTC,3111392,10087208,2015,78731
20165020952,"4100 RIDGELEA DR Austin, TX 78731",1.01,2016-05-31 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4100 RIDGELEA DR,Theft,2016-05-20 12:00:00.000000 UTC,3111605,10087229,2016,78731
20155017210,"4000 JACKSON AVE Austin, TX 78731",1.01,2015-04-28 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4000 JACKSON AVE,Theft,2015-04-23 12:00:00.000000 UTC,3109811,10087254,2015,78731
20168004089,"4106 RIDGELEA DR Austin, TX 78731",1.01,2016-10-10 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4106 RIDGELEA DR,Theft,2016-09-08 12:00:00.000000 UTC,3111694,10087390,2016,78731
20155048560,"4100 JACKSON AVE Austin, TX 78731",1.01,2015-11-18 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4100 JACKSON AVE,Theft,2015-11-03 12:00:00.000000 UTC,3109959,10087490,2015,78731
20168000612,"4100 JACKSON AVE Austin, TX 78731",1.01,2016-02-18 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4100 JACKSON AVE,Theft,2016-02-10 12:00:00.000000 UTC,3109959,10087490,2016,78731
20165039166,"4100 JACKSON AVE Austin, TX 78731",1.01,2016-10-24 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4100 JACKSON AVE,Theft,2016-09-21 12:00:00.000000 UTC,3109959,10087490,2016,78731
20168004994,"4100 JACKSON AVE Austin, TX 78731",1.01,2016-11-08 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4100 JACKSON AVE,Theft,2016-10-29 12:00:00.000000 UTC,3109959,10087490,2016,78731
20145018852,"4100 JACKSON AVE Austin, TX 78731 (30.314499, -97.755166)",1.01,2014-05-01 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.314499,-97.755166,"(30.314499,-97.755166)",4100 JACKSON AVE,Theft: All Other Larceny,2014-04-28 12:00:00.000000 UTC,3109959,10087490,2014,78731
20145006856,"4100 JACKSON AVE Austin, TX 78731 (30.314499, -97.755166)",1.01,2014-02-21 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.314499,-97.755166,"(30.314499,-97.755166)",4100 JACKSON AVE,Theft: All Other Larceny,2014-02-13 12:00:00.000000 UTC,3109959,10087490,2014,78731
20148001622,"4100 JACKSON AVE Austin, TX 78731 (30.314499, -97.755166)",1.01,,,10,THEFT FROM BUILDING           ,B,30.314499,-97.755166,"(30.314499,-97.755166)",4100 JACKSON AVE,Theft: from Building,2014-06-18 12:00:00.000000 UTC,3109959,10087490,2014,78731
20145053772,"4104 IDLEWILD RD Austin, TX 78731 (30.314224, -97.750654)",1.01,2015-01-19 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.314224,-97.750654,"(30.314224,-97.750654)",4104 IDLEWILD RD,Theft: BOV,2014-12-07 12:00:00.000000 UTC,3111397,10087503,2014,78731
20155007838,"4101 BULL CREEK RD Austin, TX 78731",1.01,2015-03-10 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4101 BULL CREEK RD,Theft,2015-02-23 12:00:00.000000 UTC,3110495,10087556,2015,78731
2015540970,"4101 BULL CREEK RD Austin, TX 78731",1.01,2015-03-02 12:00:00.000000 UTC,Not cleared,10,THEFT OF VEHICLE/OTHER        ,B,,,,4101 BULL CREEK RD,Theft,2015-02-23 12:00:00.000000 UTC,3110495,10087556,2015,78731
20152050833,"1904 W 41ST ST Austin, TX 78731",1.01,2015-07-29 12:00:00.000000 UTC,Not cleared,10,BURG NON RESIDENCE SHEDS      ,B,,,,1904 W 41ST ST,Burglary,2015-07-24 12:00:00.000000 UTC,3110267,10087564,2015,78731
20165012832,"4107 JEFFERSON ST Austin, TX 78731",1.01,2016-03-29 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4107 JEFFERSON ST,Theft,2016-03-28 12:00:00.000000 UTC,3111818,10087684,2016,78731
20165029146,"4200 JACKSON AVE Austin, TX 78731",1.01,2016-08-24 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4200 JACKSON AVE,Theft,2016-07-15 12:00:00.000000 UTC,3109981,10087849,2016,78731
2015650545,"4200 JACKSON AVE Austin, TX 78731",1.01,2015-03-10 12:00:00.000000 UTC,Not cleared,10,DEADLY CONDUCT                ,B,,,,4200 JACKSON AVE,Agg Assault,2015-03-06 12:00:00.000000 UTC,3109982,10087850,2015,78731
20153061559,"4200 JACKSON AVE Austin, TX 78731",1.01,2015-11-10 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4200 JACKSON AVE,Theft,2015-11-03 12:00:00.000000 UTC,3109982,10087850,2015,78731
20145036879,"4200 JACKSON AVE Austin, TX 78731 (30.315272, -97.755084)",1.01,2014-08-22 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.315272,-97.755084,"(30.315272,-97.755084)",4200 JACKSON AVE,Theft: All Other Larceny,2014-08-19 12:00:00.000000 UTC,3109982,10087850,2014,78731
20145027888,"4200 JACKSON AVE Austin, TX 78731 (30.315272, -97.755084)",1.01,2014-07-30 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.315272,-97.755084,"(30.315272,-97.755084)",4200 JACKSON AVE,Theft: All Other Larceny,2014-06-24 12:00:00.000000 UTC,3109982,10087850,2014,78731
20145039870,"4200 JACKSON AVE Austin, TX 78731 (30.315272, -97.755084)",1.01,2014-09-23 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.315272,-97.755084,"(30.315272,-97.755084)",4200 JACKSON AVE,Theft: BOV,2014-09-08 12:00:00.000000 UTC,3109982,10087850,2014,78731
20148002130,"4200 JACKSON AVE Austin, TX 78731 (30.315272, -97.755084)",1.01,2014-08-13 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.315272,-97.755084,"(30.315272,-97.755084)",4200 JACKSON AVE,Theft: All Other Larceny,2014-08-05 12:00:00.000000 UTC,3109982,10087850,2014,78731
20145056426,"4200 JACKSON AVE Austin, TX 78731 (30.315272, -97.755084)",1.01,2015-01-08 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,30.315272,-97.755084,"(30.315272,-97.755084)",4200 JACKSON AVE,Theft: All Other Larceny,2014-12-26 12:00:00.000000 UTC,3109982,10087850,2014,78731
20165036943,"1904 W 42ND ST Austin, TX 78731",1.01,2016-09-29 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,1904 W 42ND ST,Theft,2016-09-07 12:00:00.000000 UTC,3110163,10087889,2016,78731
20165037333,"1906 W 42ND ST Austin, TX 78731",1.01,2016-10-05 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,1906 W 42ND ST,Theft,2016-09-09 12:00:00.000000 UTC,3110100,10087889,2016,78731
20163190617,"4316 BULL CREEK RD Austin, TX 78731",1.01,2016-11-18 12:00:00.000000 UTC,Not cleared,10,THEFT OF LICENSE PLATE        ,B,,,,4316 BULL CREEK RD,Theft,2016-11-14 12:00:00.000000 UTC,3109950,10088940,2016,78731
20148002969,"4316 BULL CREEK RD Austin, TX 78731 (30.318163, -97.754934)",1.01,2014-10-22 12:00:00.000000 UTC,Not cleared,10,THEFT FROM AUTO               ,B,30.318163,-97.754934,"(30.318163,-97.754934)",4316 BULL CREEK RD,Theft: BOV,2014-10-10 12:00:00.000000 UTC,3109951,10088940,2014,78731
20141820500,"2613 W 45TH ST Austin, TX 78731 (30.319051, -97.74961)",1.01,2014-07-18 12:00:00.000000 UTC,Cleared by Arrest,10,BURGLARY OF RESIDENCE         ,B,30.319051,-97.74961,"(30.319051,-97.74961)",2613 W 45TH ST,"Burglary / 
Breaking & Entering",2014-07-01 12:00:00.000000 UTC,3111673,10089194,2014,78731
20155020899,"4330 BULL CREEK RD Austin, TX 78731",1.01,2015-05-18 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4330 BULL CREEK RD,Theft,2015-05-16 12:00:00.000000 UTC,3110093,10089280,2015,78731
20155053838,"4330 BULL CREEK RD Austin, TX 78731",1.01,2015-12-11 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4330 BULL CREEK RD,Theft,2015-12-09 12:00:00.000000 UTC,3110093,10089280,2015,78731
20168000686,"4330 BULL CREEK RD Austin, TX 78731",1.01,2016-03-07 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4330 BULL CREEK RD,Theft,2016-02-15 12:00:00.000000 UTC,3110092,10089280,2016,78731
20165009605,"4330 BULL CREEK RD Austin, TX 78731",1.01,2016-03-24 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,,,,4330 BULL CREEK RD,Theft,2016-03-06 12:00:00.000000 UTC,3110092,10089280,2016,78731
20168002173,"4330 BULL CREEK RD Austin, TX 78731",1.01,2016-05-12 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,4330 BULL CREEK RD,Theft,2016-05-06 12:00:00.000000 UTC,3110092,10089280,2016,78731
20142901477,"4330 BULL CREEK RD Austin, TX 78731 (30.319486, -97.754116)",1.01,2014-11-10 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.319486,-97.754116,"(30.319486,-97.754116)",4330 BULL CREEK RD,Theft: BOV,2014-10-17 12:00:00.000000 UTC,3110093,10089280,2014,78731
20148000967,"4330 BULL CREEK RD Austin, TX 78731 (30.319486, -97.754116)",1.01,2014-05-09 12:00:00.000000 UTC,Not cleared,10,THEFT OF BICYCLE              ,B,30.319486,-97.754116,"(30.319486,-97.754116)",4330 BULL CREEK RD,Theft: All Other Larceny,2014-04-15 12:00:00.000000 UTC,3110093,10089280,2014,78731
20143270468,"4330 BULL CREEK RD Austin, TX 78731 (30.319486, -97.754116)",1.01,2014-12-01 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF RESIDENCE         ,B,30.319486,-97.754116,"(30.319486,-97.754116)",4330 BULL CREEK RD,"Burglary / 
Breaking & Entering",2014-11-23 12:00:00.000000 UTC,3110093,10089280,2014,78731
20145003888,"4330 BULL CREEK RD Austin, TX 78731 (30.319486, -97.754116)",1.01,2014-01-27 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.319486,-97.754116,"(30.319486,-97.754116)",4330 BULL CREEK RD,Theft: BOV,2014-01-26 12:00:00.000000 UTC,3110093,10089280,2014,78731
20145003952,"4330 BULL CREEK RD Austin, TX 78731 (30.319486, -97.754116)",1.01,2014-01-27 12:00:00.000000 UTC,Not cleared,10,BURGLARY OF VEHICLE           ,B,30.319486,-97.754116,"(30.319486,-97.754116)",4330 BULL CREEK RD,Theft: BOV,2014-01-27 12:00:00.000000 UTC,3110093,10089280,2014,78731
20142651753,"2801 W 45TH ST Austin, TX 78731 (30.320593, -97.753502)",1.01,2014-10-02 12:00:00.000000 UTC,Not cleared,10,ROBBERY BY ASSAULT            ,B,30.320593,-97.753502,"(30.320593,-97.753502)",2801 W 45TH ST,Robbery,2014-09-22 12:00:00.000000 UTC,3110390,10089735,2014,78731
20168003902,"BULL CREEK RD / W 45TH ST Austin, TX 78731",1.01,2016-09-06 12:00:00.000000 UTC,Not cleared,10,THEFT                         ,B,,,,BULL CREEK RD / W 45TH ST,Theft,2016-08-25 12:00:00.000000 UTC,3110500,10089764,2016,78731
